id,question,hop_count,reasoning_path,variant_type
962,"Nguyễn Khắc Định đang giữ chức vụ gì?
A) Phó Chủ tịch Quốc hội, (Phụ trách Pháp luật)
B) Trưởng Ban Chỉ đạo phòng, chống tham nhũng, tiêu cực tỉnh Thanh Hóa
C) Phó Bí thư Huyện ủy
D) Phó Tổng cục trưởng Tổng cục Cảnh sát Phòng, chống Tội phạm, Bộ Công an (Việt Nam), Bộ Công an Việt Nam",1,"[""pol3581718"", ""SERVED_AS"", ""pos3581718_001""]",Normal
963,"Bùi Thanh Khiết đã từng giữ chức vụ gì?
A) Quyền Tổng cục trưởng Tổng cục Cảnh sát Phòng chống Tội phạm, Bộ Công an
B) Đại biểu Quốc hội Việt Nam khóa X tỉnh Đồng Nai
C) Phó Chủ nhiệm Chính trị Quân giải phóng miền Nam Việt Nam
D) Phó Hiệu trưởng Trường Đại học Tài chính-Kế toán Hà Nội",1,"[""pol3172271"", ""SERVED_AS"", ""pos3172271_004""]",Normal
964,"Hoàng Văn Trà đã từng giữ chức vụ gì?
A) Phó Bí thư Thường trực Tỉnh ủy Trà Vinh
B) Chủ tịch Ủy ban nhân dân tỉnh Phú Yên
C) Chủ tịch Hội đồng thành viên Tập đoàn Công nghiệp Than-Khoáng sản Việt Nam
D) Đặc phái viên Bộ Nội vụ tại Thanh Hóa",1,"[""pol3702527"", ""SERVED_AS"", ""pos14340815_002""]",Normal
965,"Đào Gia Bảo đã từng giữ chức vụ gì?
A) Đại biểu Quốc hội khóa IX
B) Bí thư Thành ủy Thành phố Thủ Đức
C) Giám đốc Sở Công Thương
D) Cục trưởng Cục Công tác Đảng và công tác chính trị",1,"[""pol15551430"", ""SERVED_AS"", ""pos15551430_003""]",Normal
966,"Nguyễn Chí Vịnh nhận giải thưởng gì?
A) Huy chương Chiến sĩ vẻ vang hạng Ba
B) Huy chương vì sự nghiệp Ngoại giao Việt Nam
C) Huân chương Độc lập hạng Nhất
D) Danh hiệu Nhà quản lý xuất sắc thời kỳ đổi mới",1,"[""pol59548"", ""AWARDED"", ""awa620744_001""]",Normal
967,"Đỗ Xuân Công có học vị gì?
A) Cao đẳng Sư phạm
B) Kỹ sư Hàng hải
C) THPT Nguyễn Gia Thiều (1957–1963)
D) Nhà báo",1,"[""pol1462765"", ""HAS_ACADEMIC_TITLE"", ""aca3234339_001""]",Normal
968,"Nguyễn Lam đã từng giữ chức vụ gì?
A) Bí thư Thành ủy Hà Nội (lần 2)
B) Giám đốc Công an thành phố
C) Phó Chủ nhiệm Thường trực Ủy ban Công tác đại biểu
D) Phó Chủ tịch Hội Liên hiệp Phụ nữ Việt Nam (lần đầu)",1,"[""pol786059"", ""SERVED_AS"", ""pos786059_002""]",Normal
969,"Lê Văn Dũng nhận giải thưởng gì?
A) Huy hiệu 50 năm tuổi Đảng
B) Huân chương Bảo vệ tổ quốc hạng Nhất (Nhà nước Campuchia tặng)
C) Huân chương Chiến công giải phóng hạng Ba 2
D) Huân chương Kháng chiến chống Pháp hạng Ba",1,"[""pol102743"", ""AWARDED"", ""awa102743_010""]",Normal
970,"Nguyễn Thế Thảo đã từng giữ chức vụ gì?
A) Uỷ viên Uỷ ban Quốc phòng và An ninh của Quốc hội khóa XII
B) Đại sứ Việt Nam tại Hungary, Áo
C) Phó Bí thư Thành ủy Hà Nội
D) Vụ trưởng Vụ Kiểm sát việc giải quyết các vụ, việc dân sự, hôn nhân, gia đình (vụ 9), Viện kiểm sát nhân dân tối cao Việt Nam",1,"[""pol113537"", ""SERVED_AS"", ""pos1325815_002""]",Normal
971,"Xuân Thủy giữ chức vụ Phó Chủ tịch kiêm Tổng Thư ký Hội đồng Nhà nước trong giai đoạn nào?
A) từ 1981-07-04 đến 1982-06-28
B) từ 1974 đến 1975
C) từ 1971 đến 1972
D) từ 1985 đến 1986",1,"[""pol58729"", ""TERM_DURATION"", ""DURATION_từ 1981-07-04 đến 1982-06-28""]",Normal
972,"Võ Văn Kiệt giữ chức vụ Thủ tướng Chính phủ nước Cộng hoà xã hội chủ nghĩa Việt Nam, Phó Chủ tịch Hội đồng quốc phòng và an ninh trong giai đoạn nào?
A) từ 1988 đến 1994
B) từ 1983 đến 1989
C) từ 1994 đến 2000
D) từ 1991-08-09 đến 1997-09-25",1,"[""pol46336"", ""TERM_DURATION"", ""DURATION_từ 1991-08-09 đến 1997-09-25""]",Normal
973,"Nguyễn Tấn Dũng đã từng giữ chức vụ gì?
A) Thủ tướng Chính phủ
B) Bí thư Tỉnh ủy Bạc Liêu
C) Bí thư Huyện ủy Tuy Đức
D) Người phát ngôn Bộ Ngoại giao Việt Nam",1,"[""pol41593"", ""SERVED_AS"", ""pos41593_007""]",Normal
974,"Phan Lâm Phương giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Quảng Bình trong giai đoạn nào?
A) từ 1993 đến 1999
B) từ tháng 7 năm 2003 đến tháng 10 năm 2009
C) từ 2008 đến 2014
D) từ 1995 đến 2001",1,"[""pol3692352"", ""TERM_DURATION"", ""DURATION_từ tháng 7 năm 2003 đến tháng 10 năm 2009""]",Normal
975,"Dương Anh Đức đã từng giữ chức vụ gì?
A) Phụ trách mảng Đô thị - Dự án hạ tầng
B) Phó Chủ tịch Quốc hội Việt Nam, Chủ nhiệm Ủy ban Văn hóa và Giáo dục của Quốc hội
C) Trưởng Ban Chỉ đạo phòng, chống tham nhũng, tiêu cực tỉnh Nghệ An
D) Ủy viên Ban Thường vụ Thành ủy Thành phố Hồ Chí Minh",1,"[""pol19124739"", ""SERVED_AS"", ""pos13478452_003""]",Normal
976,"Nguyễn Thị Nghĩa đã từng giữ chức vụ gì?
A) Bộ trưởng Bộ Năng lượng Việt Nam
B) Ủy viên Đảng ủy Quân sự tỉnh
C) Thứ trưởng
D) Chủ tịch HĐND tỉnh Vĩnh Phúc (lần 2)",1,"[""pol7500472"", ""SERVED_AS"", ""pos2222181_008""]",Normal
977,"Phạm Quý Tiêu sinh năm bao nhiêu?
A) 1941
B) 1966
C) 1957
D) 1950",1,"[""pol3707470"", ""BORN_YEAR"", ""YEAR_1957""]",Normal
978,"Nguyễn Thanh Bình mất ở đâu?
A) Hà Tĩnh
B) Hà Nội
C) Điện Biên
D) Hải Phòng",1,"[""pol444902"", ""DIED_AT"", ""loc3698506_001""]",Normal
979,"Võ Văn Hoan đã từng giữ chức vụ gì?
A) Đại biểu Quốc hội Việt Nam khóa 14 tỉnh Quảng Bình
B) Chủ nhiệm Ủy ban Về các vấn đề xã hội
C) Ủy viên Trung ương Đảng khóa X, XI, XII, XIII
D) Chủ tịch Ủy ban nhân dân Quận 6",1,"[""pol13477731"", ""SERVED_AS"", ""pos13477731_004""]",Normal
980,"Song Hào đã từng giữ chức vụ gì?
A) Trưởng ban Kiểm tra Trung ương Đảng
B) Chủ tịch Hội đồng Thẩm định Nhà nước về các Dự án đầu tư
C) Phó Chủ tịch UBND tỉnh Bình Phước
D) Chủ tịch Ủy ban nhân dân huyện Vũng Liêm",1,"[""pol38032"", ""SERVED_AS"", ""pos38032_003""]",Normal
981,"Nguyễn Thị Thu Thủy đã từng giữ chức vụ gì?
A) Bí thư Thành ủy thành phố
B) Phó Chủ tịch Ủy ban nhân dân tỉnh Hà Nam
C) Phó Giám đốc Công an Thành phố
D) Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh",1,"[""pol577161"", ""SERVED_AS"", ""pos798260_003""]",Normal
982,"Trần Quốc Vượng có học vị gì?
A) Kĩ sư
B) Thạc sĩ Luật
C) 'Đô đốc'
D) Kỹ sư Quản lý đất đai",1,"[""pol3354765"", ""HAS_ACADEMIC_TITLE"", ""aca3719093_001""]",Normal
983,"Nguyễn Việt Oanh sinh năm bao nhiêu?
A) 1980
B) 1999
C) 1967
D) 1992",1,"[""pol19910906"", ""BORN_YEAR"", ""YEAR_1980""]",Normal
984,"Hoàng Quốc Việt giữ chức vụ Đại biểu Quốc hội khoá V, VI, VII, VIII trong giai đoạn nào?
A) từ 1985 đến 2002
B) từ 1974 đến 1991
C) từ 1975-04-06 đến 1992-07-19
D) từ 1979 đến 1996",1,"[""pol152359"", ""TERM_DURATION"", ""DURATION_từ 1975-04-06 đến 1992-07-19""]",Normal
985,"Trần Quốc Tỏ có học vị gì?
A) Thạc sĩ'
B) Đại học Thủy lợi (chuyên ngành Thủy điện)
C) Thạc sĩ Kinh tế
D) Điều tra tội phạm",1,"[""pol2448814"", ""HAS_ACADEMIC_TITLE"", ""aca2448814_003""]",Normal
986,"Nguyễn Văn Sơn đã từng giữ chức vụ gì?
A) Ủy viên thường trực Ủy ban Tư pháp của Quốc hội Việt Nam khóa 13
B) Đại biểu Quốc hội khoá XIII
C) Đại biểu Quốc hội Việt Nam khóa XII tỉnh Tuyên Quang
D) Chủ tịch Hội Phụ nữ Thành phố Hồ Chí Minh",1,"[""pol7707938"", ""SERVED_AS"", ""pos7707938_003""]",Normal
987,"Cư Hòa Vần sinh ở đâu?
A) Lào Cai
B) Đông Hưng
C) Việt Nam
D) Phú Thọ",1,"[""pol324798"", ""BORN_AT"", ""loc3426293_001""]",Normal
988,"Phùng Thanh Kiểm đã từng giữ chức vụ gì?
A) Thứ trưởng Bộ Ngoại giao
B) Đại biểu Quốc hội Việt Nam khóa XII
C) Viện trưởng Viện kiểm sát nhân dân tỉnh Hà Tây
D) Phó Chủ nhiệm Ủy ban Quốc gia về Thanh niên Việt Nam",1,"[""pol1465001"", ""SERVED_AS"", ""pos1465001_003""]",Normal
989,"Đào Ngọc Dung giữ chức vụ Chủ tịch Hội đồng nhân dân tỉnh Yên Bái trong giai đoạn nào?
A) từ 2014 đến 2014
B) từ 2004 đến 2004
C) từ 2015 đến 2015
D) từ 2011-06-20 đến 2011-12-19",1,"[""pol579243"", ""TERM_DURATION"", ""DURATION_từ 2011-06-20 đến 2011-12-19""]",Normal
990,"Võ Nguyên Giáp tham gia chiến dịch nào?
A) Chiến dịch Hà Nam Ninh
B) Chiến tranh biên giới Việt-Trung
C) Sự kiện 30 tháng 4
D) Chiến tranh biên giới Phía Bắc",1,"[""pol867"", ""FOUGHT_IN"", ""cam3161938_002""]",Normal
991,"Nguyễn Văn Tuấn giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Nam Định trong giai đoạn nào?
A) từ 2013 đến 2018
B) từ 2008 đến 2013
C) từ 2009-10-27 đến 2014-06-23
D) từ 2007 đến 2012",1,"[""pol19522610"", ""TERM_DURATION"", ""DURATION_từ 2009-10-27 đến 2014-06-23""]",Normal
992,"Lê Thị Thu Hằng giữ chức vụ Chủ nhiệm, Ủy ban Nhà nước về người Việt Nam ở nước ngoài trong giai đoạn nào?
A) từ 2023-04-28 đến nay
B) từ 2015
C) từ 2031
D) từ 2029",1,"[""pol3712893"", ""TERM_DURATION"", ""DURATION_từ 2023-04-28 đến nay""]",Normal
993,"Lâm Minh Thành giữ chức vụ Phó Chủ tịch UBND tỉnh Kiên Giang trong giai đoạn nào?
A) từ 2018 đến 2018
B) từ 2021 đến 2021
C) từ 2020-05-22 đến 6 tháng 11 2020
D) từ 2010 đến 2010",1,"[""pol19525561"", ""TERM_DURATION"", ""DURATION_từ 2020-05-22 đến 6 tháng 11 2020""]",Normal
994,"Tạ Hữu Thanh sinh năm bao nhiêu?
A) 1961
B) 1942
C) 1937
D) 1959",1,"[""pol90129"", ""BORN_YEAR"", ""YEAR_1942""]",Normal
995,"Trần Đức Quận đã từng giữ chức vụ gì?
A) Bí thư Huyện ủy Đạ Huoai
B) Chủ tịch Hội đồng Quốc phòng An ninh, Thống lĩnh các lực lượng vũ trang Việt Nam
C) Phó Tổng cục trưởng Tổng cục Cảnh sát-Bộ Công an
D) Phu nhân Chủ tịch nước",1,"[""pol13466967"", ""SERVED_AS"", ""pos13466967_006""]",Normal
996,"Nguyễn Văn Nên đang giữ chức vụ gì?
A) Chủ tịch, Ủy ban nhân dân tỉnh Gia Lai
B) Thứ trưởng Bộ Quốc phòng-Phó Tổng Tham mưu trưởng
C) Thủ trưởng Cơ quan Điều tra, Viện kiểm sát nhân dân tối cao Việt Nam
D) Ủy viên Ban Chấp hành Trung ương Đảng khóa XI, XII, XIII",1,"[""pol806050"", ""SERVED_AS"", ""pos806050_003""]",Normal
997,"Đoàn Quốc Cường đã từng giữ chức vụ gì?
A) Chủ tịch Hội đồng nhân dân tỉnh Đồng Tháp
B) Chánh Văn phòng UBND Tp Đà Nẵng
C) Chủ tịch Hội đồng Quản trị Tập đoàn Công nghiệp Cao su Việt Nam
D) Phó Bí thư Ban cán sự Đảng Chính phủ",1,"[""pol3242856"", ""SERVED_AS"", ""pos815834_002""]",Normal
998,"Trần Thị Trung Chiến giữ chức vụ Bộ trưởng, Chủ nhiệm Ủy ban Quốc gia Dân số-Kế hoạch hóa gia đình trong giai đoạn nào?
A) từ 2001 đến 2005
B) từ 1997-10-01 đến 2001-07-28
C) từ 1999 đến 2003
D) từ 1998 đến 2002",1,"[""pol435051"", ""TERM_DURATION"", ""DURATION_từ 1997-10-01 đến 2001-07-28""]",Normal
999,"Lê Trí Thanh đã từng giữ chức vụ gì?
A) Phó Giám đốc Công an tỉnh Phú Yên
B) Chủ nhiệm Khoa Khoa học Chính trị
C) Tổng biên tập Báo Nhân dân
D) Chủ tịch Ủy ban nhân dân tỉnh",1,"[""pol16190307"", ""SERVED_AS"", ""pos475335_011""]",Normal
1000,"Nguyễn Lâm Thành đã từng giữ chức vụ gì?
A) Giám đốc Sở Giáo dục và Đào tạo An Giang
B) Bí thư Tỉnh ủy Sơn La, (lần thứ nhất)
C) Đại biểu Quốc hội Việt Nam khóa XIII, XIV
D) Đảng ủy viên Đảng bộ cơ quan Văn phòng Quốc hội",1,"[""pol1463452"", ""SERVED_AS"", ""pos3700299_001""]",Normal
1001,"Nông Đức Mạnh kế nhiệm ai trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Bí thư Quân ủy Trung ương, và người đó đã từng tham gia vào chiến dịch nào?
A) Cao Tấn Khổng - Chiến dịch Đắc Tô I
B) Lê Khả Phiêu - Kháng chiến chống Mỹ
C) Phạm Văn Rạnh - Xung đột Thái Lan-Việt Nam
D) Không có dữ kiện",2,"[""pol6293"", ""SUCCEEDED"", ""pol24330"", ""FOUGHT_IN"", ""cam24330_001""]",UNANSWERABLE
1002,"Ai là tiền nhiệm của Trần Thị Nguyệt Thu trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, người đó là tiền nhiệm của ai trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, người đó kế nhiệm ai trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, và người cuối cùng giữ chức vụ Chủ tịch Hội nghị cấp cao ASEAN trong giai đoạn nào?
A) Nguyễn Đình Xứng - Phạm Phước - Nguyễn Hồng Diên - từ 2010 đến 2010
B) Không có dữ kiện
C) Nguyễn Trường Giang - Cầm Ngọc Minh - Mai Chí Thọ - từ 2011 đến 2011
D) Phan Thị Thanh Tâm - Võ Văn Thưởng - Nguyễn Xuân Phúc - từ 2020 đến 2020-12-31",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2020 đến 2020-12-31""]",UNANSWERABLE
1003,"Ai là người kế nhiệm Lương Cường trong vai trò Chủ tịch nước Việt Nam và đã tham gia chiến dịch nào?
A) Không có dữ kiện
B) Lê Đức Anh - Chiến dịch Hồ Chí Minh
C) Lê Ngọc Hưng - Chiến dịch Sấm Rền
D) Nguyễn Khắc Hưng - Chiến dịch Điện Biên Phủ trên không",2,"[""pol3161938"", ""PRECEDED"", ""pol41586"", ""FOUGHT_IN"", ""cam591117_001""]",UNANSWERABLE
1004,"Ai là người kế nhiệm Lương Cường vào vị trí Chủ tịch nước, và ông ấy đã tham gia chiến dịch nào?
A) Hà Văn Khoát - Chiến tranh Đông Dương
B) Phạm Mạnh Hùng - Cách mạng Tháng Tám
C) Vũ Xuân Hồng - Chiến dịch Việt Bắc Thu-Đông 1947
D) Không có dữ kiện",2,"[""pol3161938"", ""PRECEDED"", ""pol41586"", ""FOUGHT_IN"", ""cam41586_002""]",UNANSWERABLE
1005,"Nguyễn Xuân Đông là tiền nhiệm của ai trong chức vụ Giám đốc Sở Tài nguyên và Môi trường tỉnh Hà Nam, và người đó nhận giải thưởng gì?
A) Trương Quốc Huy - Huân chương Lao động hạng Nhì
B) Không có dữ kiện
C) Nguyễn Văn Thành - Huy hiệu 50 năm tuổi Đảng cùng nhiều phần thưởng cao quý khác của Việt Nam và quốc tế
D) Lê Xuân Duy - Nhà giáo ưu tú",2,"[""pol3711586"", ""PRECEDED"", ""pol19661048"", ""AWARDED"", ""awa436788_001""]",UNANSWERABLE
1006,"Trần Lưu Quang là tiền nhiệm của ai trong chức vụ Bí thư Thành ủy Hà Nội, và người đó sinh năm bao nhiêu?
A) Phan Văn Mãi - 1973
B) Nguyễn Hữu Thể - 1966
C) Không có dữ kiện
D) Vũ Việt Trang - 1966",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""BORN_YEAR"", ""YEAR_1973""]",UNANSWERABLE
1007,"Ai là người kế nhiệm của Quản Minh Cường trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, người đó lại tiền nhiệm của ai trong chức vụ Trưởng ban Tổ chức Trung ương, và người cuối cùng đó có quê quán ở tỉnh nào?
A) Hầu A Lềnh - Nguyễn Trí Tuệ - THPT Nguyễn Gia Thiều (1957–1963)
B) Ngô Minh Châu - Nguyễn Thị Phú Hà - Thạc sĩ Luật chuyên ngành Thương mại quốc tế (tiếng Anh)
C) Bùi Văn Hải - Lương Đình Hồng - Đại học Cảnh sát nhân dân
D) Không có dữ kiện",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""HAS_ACADEMIC_TITLE"", ""aca318392_001""]",UNANSWERABLE
1008,"Ai là người kế nhiệm của Phan Thị Thanh Tâm trong vai trò Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, và người tiền nhiệm của người đó trong vị trí Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh là ai, cùng với khoảng thời gian họ giữ chức vụ Chủ tịch Trung ương Hội Sinh viên Việt Nam?
A) Võ Văn Thưởng - Nguyễn Đắc Vinh - từ 2009-02-16 đến 2013-12-28
B) Tạ Quang Đông - Hoàng Dân Mạc - từ 2015 đến 2019
C) Hồ Văn Mười - Lê Quang Cường - từ 2003 đến 2007
D) Không có dữ kiện",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""PRECEDED"", ""pol660401"", ""TERM_DURATION"", ""DURATION_từ 2009-02-16 đến 2013-12-28""]",UNANSWERABLE
1009,"Nguyễn Thanh Nghị kế nhiệm ai trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, người đó là tiền nhiệm của ai trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, và người cuối cùng sinh năm bao nhiêu?
A) Trần Văn Vệ - Lê Thanh Nghị - 1981
B) Phạm Hoàng Bê - Nguyễn Trọng Nghĩa - 1974
C) Không có dữ kiện
D) Lê Quang Minh - Nguyễn Văn Chi - 1974",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol3340042"", ""BORN_YEAR"", ""YEAR_1973""]",UNANSWERABLE
1010,"Ai là người tiền nhiệm của Hoàng Văn Thái trong vai trò Tư lệnh Quân khu 5, và người đó đã tham gia vào cuộc tấn công nào tại Campuchia?
A) Chu Huy Mân - Chiến dịch Biên giới thu đông 1950
B) Lê Đức Thọ - Sự kiện Tết Mậu Thân
C) Nguyễn Sỹ Quang - Chiến dịch Junction City
D) Không có dữ kiện",2,"[""pol8349"", ""SUCCEEDED"", ""pol42320"", ""FOUGHT_IN"", ""cam42320_001""]",UNANSWERABLE
1011,"Phạm Minh Chính là tiền nhiệm của ai trong chức vụ Bí thư Tỉnh ủy Bắc Ninh, và người đó sinh năm bao nhiêu?
A) Nguyễn Văn Đọc - 1959
B) Nguyễn Văn Chuyên - 1966
C) Không có dữ kiện
D) Phan Chí Hiếu - 1951",2,"[""pol436788"", ""PRECEDED"", ""pol3282315"", ""BORN_YEAR"", ""YEAR_1959""]",UNANSWERABLE
1012,"Ai là người kế nhiệm của Trần Lưu Quang trong chức vụ Bí thư Tỉnh ủy Tây Ninh, và người đó giữ chức vụ đó từ năm 2015 đến 2016?
A) Không có dữ kiện
B) Phạm Viết Thanh - từ 2019-02-28 đến 2020-07-30
C) Phan Văn Mãi - từ 2028 đến 2029
D) Tráng A Pao - từ 2029 đến 2030",2,"[""pol798260"", ""PRECEDED"", ""pol3702677"", ""TERM_DURATION"", ""DURATION_từ 2019-02-28 đến 2020-07-30""]",UNANSWERABLE
1013,"Ai là người kế nhiệm Phan Như Lâm trong vai trò Chủ tịch Hội đồng Nhân dân Thành phố Hồ Chí Minh, và người đó qua đời vào năm nào?
A) Trương Quang Được - 2016
B) Lê Hồng Anh, Út Anh - 2022
C) Không có dữ kiện
D) Đỗ Quang Thắng - 2010",2,"[""pol15075013"", ""SUCCEEDED"", ""pol1462803"", ""DIED_YEAR"", ""YEAR_2016""]",UNANSWERABLE
1014,"Ai là người tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, và người đó kế nhiệm ai, đồng thời giữ chức vụ Phó Tổng Thanh tra Chính phủ trong khoảng thời gian từ 2010 đến 2011?
A) Phùng Xuân Nhạ - Đoàn Văn Việt - từ 2012 đến 2012
B) Không có dữ kiện
C) Võ Văn Thưởng - Nguyễn Xuân Phúc - từ 2006-03 đến 2006-05
D) Hà Thị Nga - Nguyễn Thị Định - từ 2002 đến 2002",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2006-03 đến 2006-05""]",UNANSWERABLE
