id,question,hop_count,reasoning_path,variant_type
792,"Trần Lưu Quang là tiền nhiệm của Phan Văn Mãi trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Phan Văn Mãi giữ chức vụ Chủ tịch Hội đồng nhân dân tỉnh Bến Tre từ 2019-01-09 đến 2021-05-31. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""TERM_DURATION"", ""DURATION_từ 2019-01-09 đến 2021-05-31""]",Normal
793,"Đỗ Mười là tiền nhiệm của Phạm Hùng trong chức vụ Chủ tịch Hội đồng Bộ trưởng, Phạm Hùng kế nhiệm Võ Văn Kiệt trong chức vụ Chủ tịch Hội đồng Bộ trưởng, Võ Văn Kiệt giữ chức vụ Chủ tịch Ủy ban nhân dân Thành phố Hồ Chí Minh từ 1976-01-21 đến 1977-01. Đúng hay sai?",3,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""SUCCEEDED"", ""pol46336"", ""TERM_DURATION"", ""DURATION_từ 1976-01-21 đến 1977-01""]",Normal
794,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang kế nhiệm Trần Văn Hằng trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Trần Văn Hằng giữ chức vụ Đại biểu Quốc hội khóa XII từ 2007 đến 2011. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""SUCCEEDED"", ""pol214467"", ""TERM_DURATION"", ""DURATION_từ 2007 đến 2011""]",Normal
795,"Lương Cường kế nhiệm Ngô Xuân Lịch trong chức vụ Chính ủy Quân khu 3, Ngô Xuân Lịch tham gia chiến dịch Chiến dịch Thượng Lào. Đúng hay sai?",2,"[""pol3161938"", ""SUCCEEDED"", ""pol591117"", ""FOUGHT_IN"", ""cam55006_002""]",Normal
796,"Trần Lưu Quang kế nhiệm Trần Việt Trường trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Trần Việt Trường có học vị Thạc sĩ chủ nghĩa xã hội khoa học. Đúng hay sai?",2,"[""pol798260"", ""SUCCEEDED"", ""pol19604585"", ""HAS_ACADEMIC_TITLE"", ""aca806048_001""]",Normal
797,"Tô Lâm kế nhiệm Đặng Văn Sinh trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Đặng Văn Sinh có học vị Tổng Bí thư. Đúng hay sai?",2,"[""pol808289"", ""SUCCEEDED"", ""pol19333100"", ""HAS_ACADEMIC_TITLE"", ""aca46636_002""]",Normal
798,"Bùi Nhật Quang là tiền nhiệm của Phan Chí Hiếu trong chức vụ Chủ tịch, Viện Hàn lâm Khoa học xã hội Việt Nam, Phan Chí Hiếu là cựu sinh viên của Học viện Chính trị Quốc gia Hồ Chí Minh. Đúng hay sai?",2,"[""pol15471464"", ""PRECEDED"", ""pol19778491"", ""ALUMNUS_OF"", ""alm19547607_002""]",Normal
799,"Cao Đức Phát là tiền nhiệm của Đặng Huỳnh Mai trong chức vụ Phó Trưởng ban Thường trực Ban Kinh tế Trung ương, Đặng Huỳnh Mai giữ chức vụ Đại biểu Quốc hội khóa X, XI từ 1997 đến 2007. Đúng hay sai?",2,"[""pol108361"", ""PRECEDED"", ""pol19475937"", ""TERM_DURATION"", ""DURATION_từ 1997 đến 2007""]",Normal
800,"Trần Văn Túy là tiền nhiệm của Nguyễn Nhân Chiến trong chức vụ Bí thư Tỉnh ủy Bắc Ninh, Nguyễn Nhân Chiến sinh năm 1960 tại Bắc Ninh. Đúng hay sai?",2,"[""pol794793"", ""PRECEDED"", ""pol3281065"", ""BORN_AT"", ""loc794793_001""]",Normal
801,"Lê Hoàng Quân, (Lê Minh Sơn) giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Đồng Nai trong giai đoạn từ 1996-06-06 đến 1999-12-15. Đúng hay sai?",1,"[""pol87741"", ""TERM_DURATION"", ""DURATION_từ 1996-06-06 đến 1999-12-15""]",Normal
802,"Bùi Quang Bền đã từng giữ chức vụ Thứ trưởng Bộ Văn hóa, Phó Trưởng ban Tuyên huấn Trung ương. Đúng hay sai?",1,"[""pol803211"", ""SERVED_AS"", ""pos43425_004""]",Normal
803,Phạm Đức Ấn đã từng giữ chức vụ Bí thư Trung ương Đảng khóa IX. Đúng hay sai?,1,"[""pol19774043"", ""SERVED_AS"", ""pos60168_002""]",Normal
804,"Nguyễn Chí Dũng giữ chức vụ Ủy viên Trung ương Đảng khóa XI, XII, XIII trong giai đoạn từ Năm 2011 đến nay. Đúng hay sai?",1,"[""pol626238"", ""TERM_DURATION"", ""DURATION_từ Năm 2011 đến nay""]",Normal
805,Hoàng Trung Hải giữ chức vụ Bộ trưởng Bộ Công nghiệp Việt Nam trong giai đoạn từ 2002-07 đến 2007-08-02. Đúng hay sai?,1,"[""pol88250"", ""TERM_DURATION"", ""DURATION_từ 2002-07 đến 2007-08-02""]",Normal
806,"Phát biểu sau đây đúng hay sai: Nguyễn Trường Giang đã từng giữ chức vụ Phó Bí thư Tỉnh ủy Hậu Giang, (Thường trực từ 10/2020-2/2025).",1,"[""pol3700500"", ""SERVED_AS"", ""pos19700511_002""]",Normal
807,Phát biểu sau đây đúng hay sai: Nguyễn Đức Nhanh giữ chức vụ Giám đốc Công an thành phố Hà Nội trong giai đoạn từ 2005 đến 2012-09-25.,1,"[""pol969392"", ""TERM_DURATION"", ""DURATION_từ 2005 đến 2012-09-25""]",Normal
808,"Trương Thị Ngọc Ánh đã từng giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Thanh Hóa, (Xóa tư cách). Đúng hay sai?",1,"[""pol19616633"", ""SERVED_AS"", ""pos3281066_002""]",Normal
809,Tráng A Tủa đã từng giữ chức vụ Phó Bí thư Tỉnh ủy Bình Dương. Đúng hay sai?,1,"[""pol19695921"", ""SERVED_AS"", ""pos2436154_001""]",Normal
810,Nguyễn Văn Gấu sinh tại Bến Tre. Đúng hay sai?,1,"[""pol19551863"", ""BORN_AT"", ""loc106956_001""]",Normal
811,"Phát biểu sau đây đúng hay sai: A Pớt đã từng giữ chức vụ Chủ tịch Uỷ ban nhân dân, Thành phố Cần Thơ.",1,"[""pol3701245"", ""SERVED_AS"", ""pos470262_008""]",Normal
812,Nguyễn Quang Cường đã từng giữ chức vụ Tham mưu trưởng Quân khu 3. Đúng hay sai?,1,"[""pol1463206"", ""SERVED_AS"", ""pos1463206_002""]",Normal
813,Nguyễn Thị Kim Ngân đã từng giữ chức vụ Phó Chủ tịch Ủy ban Nhân dân thành phố. Đúng hay sai?,1,"[""pol106956"", ""SERVED_AS"", ""pos2222181_011""]",Normal
814,Dương Văn Thái giữ chức vụ Đại biểu Quốc hội khóa XV trong giai đoạn từ 2021-05-23 đến 2024-05-02. Đúng hay sai?,1,"[""pol15708299"", ""TERM_DURATION"", ""DURATION_từ 2021-05-23 đến 2024-05-02""]",Normal
815,Hoàng Trường Minh giữ chức vụ Trưởng ban Dân tộc Trung ương trong giai đoạn từ 1982-02-01 đến 1989-08-01. Đúng hay sai?,1,"[""pol3169561"", ""TERM_DURATION"", ""DURATION_từ 1982-02-01 đến 1989-08-01""]",Normal
816,Phát biểu sau đây đúng hay sai: Trần Quốc Nam có học vị Cử nhân Lí luận chính trị.,1,"[""pol19608385"", ""HAS_ACADEMIC_TITLE"", ""aca642061_001""]",Normal
817,Phát biểu sau đây đúng hay sai: Mai Văn Chính giữ chức vụ Ủy viên dự khuyết Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa X trong giai đoạn từ 2006-04-24 đến 2011-01-18.,1,"[""pol3306915"", ""TERM_DURATION"", ""DURATION_từ 2006-04-24 đến 2011-01-18""]",Normal
818,Đỗ Minh Tuấn sinh tại Sóc Trăng. Đúng hay sai?,1,"[""pol19609179"", ""BORN_AT"", ""loc782399_001""]",Normal
819,Nguyễn Viết Tiến được trao tặng Huân chương Chiến sĩ hạng Nhất. Đúng hay sai?,1,"[""pol3706744"", ""AWARDED"", ""awa12964544_002""]",Normal
820,Bùi Quang Bền giữ chức vụ Bí thư Tỉnh ủy Kiên Giang trong giai đoạn từ 2010-09-23 đến 2011-07-11. Đúng hay sai?,1,"[""pol803211"", ""TERM_DURATION"", ""DURATION_từ 2010-09-23 đến 2011-07-11""]",Normal
821,Nguyễn Đức Bình sinh năm 1927. Đúng hay sai?,1,"[""pol44663"", ""BORN_YEAR"", ""YEAR_1927""]",Normal
822,Phát biểu sau đây đúng hay sai: Hồ Đức Việt sinh tại Yên Bái.,1,"[""pol47474"", ""BORN_AT"", ""loc3696804_001""]",Normal
823,Hoàng Văn Thái qua đời tại Bạc Liêu. Đúng hay sai?,1,"[""pol8349"", ""DIED_AT"", ""loc3281001_001""]",Normal
824,Ngô Xuân Lịch tham gia chiến dịch Chiến dịch Hồ Chí Minh. Đúng hay sai?,1,"[""pol591117"", ""FOUGHT_IN"", ""cam591117_001""]",Normal
825,Hoàng Dân Mạc đã từng giữ chức vụ Chủ tịch Hội Khuyến học Việt Nam. Đúng hay sai?,1,"[""pol1761601"", ""SERVED_AS"", ""pos110161_001""]",Normal
826,Nguyễn Thị Thanh sinh năm 1967. Đúng hay sai?,1,"[""pol238122"", ""BORN_YEAR"", ""YEAR_1967""]",Normal
827,Phát biểu sau đây đúng hay sai: Phan Văn Mãi đã từng giữ chức vụ Chủ tịch Nhóm Nghị sĩ hữu nghị Việt Nam – Ấn Độ.,1,"[""pol3340042"", ""SERVED_AS"", ""pos1463182_003""]",Normal
828,Nguyễn Thị Thu Hà giữ chức vụ Bí thư Tỉnh ủy Ninh Bình trong giai đoạn từ 2020-04-24 đến 2023-03-15. Đúng hay sai?,1,"[""pol1464954"", ""TERM_DURATION"", ""DURATION_từ 2020-04-24 đến 2023-03-15""]",Normal
829,Phạm Quốc Cương sinh năm 1962. Đúng hay sai?,1,"[""pol13002548"", ""BORN_YEAR"", ""YEAR_1962""]",Normal
830,Lê Thị Thu Hồng giữ chức vụ Chủ tịch Hội đồng nhân dân tỉnh Bắc Giang trong giai đoạn từ 2021-06-29 đến 2024-09-30. Đúng hay sai?,1,"[""pol3698489"", ""TERM_DURATION"", ""DURATION_từ 2021-06-29 đến 2024-09-30""]",Normal
831,Nguyễn Tân Cương đã từng giữ chức vụ Ủy viên Ban Bí thư Trung ương Đảng Cộng sản Việt Nam khóa XIII. Đúng hay sai?,1,"[""pol3170095"", ""SERVED_AS"", ""pos3161938_007""]",Normal
832,"Phát biểu sau đây đúng hay sai: Nguyễn Ngọc Lâm đã từng giữ chức vụ Vụ trưởng Vụ Kinh tế địa phương và lãnh thổ (Việt Nam), Bộ Kế hoạch và Đầu tư.",1,"[""pol19705848"", ""SERVED_AS"", ""pos18358580_002""]",Normal
833,Phát biểu sau đây đúng hay sai: Nguyễn Văn Minh có cấp bậc Thượng Uý.,1,"[""pol19468836"", ""HAS_RANK"", ""mil3372387_001""]",Normal
834,Vũ Văn Hiến đã từng giữ chức vụ Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam. Đúng hay sai?,1,"[""pol3376062"", ""SERVED_AS"", ""pos1735774_003""]",Normal
835,Phát biểu sau đây đúng hay sai: Nguyễn Tuấn Anh đang giữ chức vụ Thường vụ Xứ ủy Bắc Kỳ Đảng Cộng sản Đông Dương.,1,"[""pol3700988"", ""SERVED_AS"", ""pos185443_001""]",Normal
836,Phát biểu sau đây đúng hay sai: Đồng Đại Lộc giữ chức vụ Bí thư Đảng ủy Công an Thanh Hóa trong giai đoạn từ 2004-03 đến 2010-10.,1,"[""pol416674"", ""TERM_DURATION"", ""DURATION_từ 2004-03 đến 2010-10""]",Normal
837,Phát biểu sau đây đúng hay sai: Lê Trọng Tấn được trao tặng Huân chương cờ đỏ.,1,"[""pol13018"", ""AWARDED"", ""awa8349_004""]",Normal
838,Phát biểu sau đây đúng hay sai: Tô Ân Xô có cấp bậc Thượng tướng.,1,"[""pol13806127"", ""HAS_RANK"", ""mil3156606_001""]",Normal
839,Hoàng Trung Hải đã từng giữ chức vụ Trưởng phòng Đầu tư và Phát triển Công ty Điện tử Viễn thông Quân đội Viettel. Đúng hay sai?,1,"[""pol88250"", ""SERVED_AS"", ""pos13716271_007""]",Normal
840,Nguyễn Minh Vũ có học vị Tiến sĩ Kinh tế. Đúng hay sai?,1,"[""pol15816160"", ""HAS_ACADEMIC_TITLE"", ""aca642061_002""]",Normal
841,Nguyễn Thanh Hải đã từng giữ chức vụ Trưởng Ban Tuyên giáo và Dân vận Trung ương. Đúng hay sai?,1,"[""pol1463242"", ""SERVED_AS"", ""pos3156606_001""]",Normal
842,Võ Văn Phuông đã từng giữ chức vụ Bí thư Tỉnh ủy Tây Ninh. Đúng hay sai?,1,"[""pol806048"", ""SERVED_AS"", ""pos798260_004""]",Normal
843,Phát biểu sau đây đúng hay sai: Nguyễn Đình Trung đang giữ chức vụ Phó Chủ tịch Hội đồng Nhân dân tỉnh Khánh Hòa.,1,"[""pol19554215"", ""SERVED_AS"", ""pos1464845_001""]",Normal
844,Phát biểu sau đây đúng hay sai: Nguyễn Thúy Anh đã từng giữ chức vụ Ủy viên Ủy ban Thường vụ Quốc hội.,1,"[""pol1463175"", ""SERVED_AS"", ""pos1463175_002""]",Normal
845,Phát biểu sau đây đúng hay sai: Lê Tấn Tảo có cấp bậc Đại tá.,1,"[""pol12845710"", ""HAS_RANK"", ""mil1463498_001""]",Normal
846,Nguyễn Nhân Chiến đã từng giữ chức vụ Phó Bí thư Tỉnh ủy Bắc Ninh. Đúng hay sai?,1,"[""pol3281065"", ""SERVED_AS"", ""pos19523210_002""]",Normal
847,Phát biểu sau đây đúng hay sai: Trần Thị Diệu Thúy đã từng giữ chức vụ Đại sứ Việt Nam tại Vương quốc Iran.,1,"[""pol1463478"", ""SERVED_AS"", ""pos28067_006""]",Normal
848,Võ Nguyên Giáp tham gia chiến dịch Trận Hà Nội 1946. Đúng hay sai?,1,"[""pol867"", ""FOUGHT_IN"", ""cam867_004""]",Normal
849,"Võ Thành Hạo đã từng giữ chức vụ Phó Cục trưởng Cục Hồ sơ nghiệp vụ, Bộ Công an Việt Nam. Đúng hay sai?",1,"[""pol2262016"", ""SERVED_AS"", ""pos15556845_003""]",Normal
850,Phát biểu sau đây đúng hay sai: Nguyễn Phúc Thanh đã từng giữ chức vụ Đại biểu Quốc hội Việt Nam khóa XI.,1,"[""pol1463021"", ""SERVED_AS"", ""pos1464845_002""]",Normal
851,"Phát biểu sau đây đúng hay sai: Nguyễn Văn Hiến giữ chức vụ Thứ trưởng Quốc phòng, (Đã bị xóa tư cách) trong giai đoạn từ 2009 đến 2016.",1,"[""pol591162"", ""TERM_DURATION"", ""DURATION_từ 2009 đến 2016""]",Normal
852,Phát biểu sau đây đúng hay sai: Đoàn Khuê mất năm 1999.,1,"[""pol46742"", ""DIED_YEAR"", ""YEAR_1999""]",Normal
853,Phát biểu sau đây đúng hay sai: Lê Trung Chinh đã từng giữ chức vụ Trưởng ban Tuyên giáo Thành ủy.,1,"[""pol19542708"", ""SERVED_AS"", ""pos15002160_001""]",Normal
854,Trương Văn Sáu giữ chức vụ Chủ tịch Hội đồng nhân dân tỉnh Vĩnh Long trong giai đoạn từ 2014-12-09 đến 2019-05-31. Đúng hay sai?,1,"[""pol1464837"", ""TERM_DURATION"", ""DURATION_từ 2014-12-09 đến 2019-05-31""]",Normal
855,Phát biểu sau đây đúng hay sai: Nguyễn Văn Út đang giữ chức vụ Thường vụ Đảng ủy.,1,"[""pol19607448"", ""SERVED_AS"", ""pos19774197_006""]",Normal
856,"Trần Thị Nhị Hà giữ chức vụ Phó trưởng Ban Dân nguyện Quốc hội Việt Nam trong giai đoạn từ 2024-03-20 đến nay, (). Đúng hay sai?",1,"[""pol19787798"", ""TERM_DURATION"", ""DURATION_từ 2024-03-20 đến nay, ()""]",Normal
857,"Phát biểu sau đây đúng hay sai: Phan Việt Cường giữ chức vụ Ủy viên Trung ương Đảng khóa XII, XIII trong giai đoạn từ 2016-01-26 đến 2024-01-31.",1,"[""pol3340043"", ""TERM_DURATION"", ""DURATION_từ 2016-01-26 đến 2024-01-31""]",Normal
858,Bùi Thiện Ngộ mất năm 2006. Đúng hay sai?,1,"[""pol37618"", ""DIED_YEAR"", ""YEAR_2006""]",Normal
859,Phát biểu sau đây đúng hay sai: Nguyễn Trí Tuệ có học vị Cử nhân Sư phạm hóa học.,1,"[""pol7536943"", ""HAS_ACADEMIC_TITLE"", ""aca3280810_001""]",Normal
860,Nguyễn Hải Ninh giữ chức vụ Bí thư Tỉnh ủy Khánh Hòa trong giai đoạn từ 2021-04-23 đến 2024-08-26. Đúng hay sai?,1,"[""pol13478165"", ""TERM_DURATION"", ""DURATION_từ 2021-04-23 đến 2024-08-26""]",Normal
861,Phát biểu sau đây đúng hay sai: Nguyễn Đức Kiên đã từng giữ chức vụ Phó trưởng đoàn Đại biểu Quốc hội Việt Nam khóa XIII.,1,"[""pol1646713"", ""SERVED_AS"", ""pos1463225_003""]",Normal
862,Huỳnh Quốc Việt giữ chức vụ Phó Bí thư Thường trực Tỉnh ủy Cà Mau trong giai đoạn từ 2020-10-25 đến 2021-09. Đúng hay sai?,1,"[""pol19661173"", ""TERM_DURATION"", ""DURATION_từ 2020-10-25 đến 2021-09""]",Normal
863,Phát biểu sau đây đúng hay sai: Phạm Văn Rạnh có học vị Thạc sĩ Văn hóa học.,1,"[""pol3281139"", ""HAS_ACADEMIC_TITLE"", ""aca19700511_001""]",Normal
864,Lê Đông Phong có học vị Đại học Cảnh sát nhân dân. Đúng hay sai?,1,"[""pol1463387"", ""HAS_ACADEMIC_TITLE"", ""alm521999_001""]",Normal
865,Phát biểu sau đây đúng hay sai: Vũ Xuân Cường giữ chức vụ Phó Chủ tịch Hội đồng nhân dân tỉnh Lào Cai trong giai đoạn từ 2015-12-10 đến 2020-11-09.,1,"[""pol3701517"", ""TERM_DURATION"", ""DURATION_từ 2015-12-10 đến 2020-11-09""]",Normal
866,Phát biểu sau đây đúng hay sai: Nguyễn Văn Phóng đã từng giữ chức vụ Chủ nhiệm.,1,"[""pol7483849"", ""SERVED_AS"", ""pos3164543_009""]",Normal
867,Phát biểu sau đây đúng hay sai: Vũ Hồng Văn đã từng giữ chức vụ Chủ tịch Hiệp hội thép Việt Nam.,1,"[""pol19621738"", ""SERVED_AS"", ""pos106961_001""]",Normal
868,Phát biểu sau đây đúng hay sai: Trần Đình Hoan đang giữ chức vụ Quyền Tư lệnh Quân khu 7.,1,"[""pol477120"", ""SERVED_AS"", ""pos170953_002""]",Normal
869,Phát biểu sau đây đúng hay sai: Nguyễn Chiến Thắng giữ chức vụ Phó Bí thư Tỉnh ủy Khánh Hòa(Đã bị cách chức) trong giai đoạn từ 2010-09-30 đến 2015-09-24.,1,"[""pol15768254"", ""TERM_DURATION"", ""DURATION_từ 2010-09-30 đến 2015-09-24""]",Normal
870,Phát biểu sau đây đúng hay sai: Mai Văn Ninh sinh tại Trung Quốc.,1,"[""pol11382106"", ""BORN_AT"", ""loc42135_001""]",Normal
871,Vương Đình Huệ đã từng giữ chức vụ Chủ tịch Ủy ban nhân dân Thành phố Hải Phòng. Đúng hay sai?,1,"[""pol787326"", ""SERVED_AS"", ""pos3704997_003""]",Normal
872,Nguyễn Quốc Chung đã từng giữ chức vụ Trưởng Ban Nội chính Tỉnh ủy Bắc Ninh. Đúng hay sai?,1,"[""pol19493476"", ""SERVED_AS"", ""pos19493476_003""]",Normal
873,Phát biểu sau đây đúng hay sai: Nguyễn Tấn Dũng giữ chức vụ Ủy viên Trung ương Đảng trong giai đoạn từ 1991-06-27 đến 2016-01-27.,1,"[""pol41593"", ""TERM_DURATION"", ""DURATION_từ 1991-06-27 đến 2016-01-27""]",Normal
874,Phát biểu sau đây đúng hay sai: Trần Minh Thống sinh tại Ninh Bình.,1,"[""pol1463463"", ""BORN_AT"", ""loc3719093_001""]",Normal
875,Phát biểu sau đây đúng hay sai: Đỗ Ngọc An đã từng giữ chức vụ Phó Chủ tịch UBND tỉnh Bắc Kạn.,1,"[""pol3707577"", ""SERVED_AS"", ""pos3698387_003""]",Normal
876,Phạm Thế Duyệt đã từng giữ chức vụ Trưởng ban Dân vận Trung ương. Đúng hay sai?,1,"[""pol182735"", ""SERVED_AS"", ""pos3306915_002""]",Normal
877,Nguyễn Văn Thông giữ chức vụ Bí thư Tỉnh ủy Hưng Yên trong giai đoạn từ 2013-03-15 đến 2015-09-21. Đúng hay sai?,1,"[""pol3270480"", ""TERM_DURATION"", ""DURATION_từ 2013-03-15 đến 2015-09-21""]",Normal
878,Phát biểu sau đây đúng hay sai: Đặng Văn Chấn đã từng giữ chức vụ Hiệu trưởng trường Đại học Kinh doanh và Công nghệ Hà Nội.,1,"[""pol15978897"", ""SERVED_AS"", ""pos478106_003""]",Normal
879,Phát biểu sau đây đúng hay sai: Vũ Viết Ngoạn giữ chức vụ Chủ tịch Ủy ban Giám sát Tài chính Quốc gia trong giai đoạn từ 2011-07-29 đến 2017-07-29.,1,"[""pol806860"", ""TERM_DURATION"", ""DURATION_từ 2011-07-29 đến 2017-07-29""]",Normal
880,Phát biểu sau đây đúng hay sai: Phạm Thị Bích Thủy giữ chức vụ Phó Viện trưởng Viện kiểm sát nhân dân tỉnh Bình Phước trong giai đoạn từ 2016-04-15 đến 2018-11-09.,1,"[""pol14809091"", ""TERM_DURATION"", ""DURATION_từ 2016-04-15 đến 2018-11-09""]",Normal
881,Phát biểu sau đây đúng hay sai: Hoàng Văn Toái đã từng giữ chức vụ Chủ nhiệm Ủy ban Kiểm tra Trung ương.,1,"[""pol19638128"", ""SERVED_AS"", ""pos3354765_002""]",Normal
882,Phát biểu sau đây đúng hay sai: Nguyễn Văn Được đã từng giữ chức vụ Trưởng ban Dân vận Tỉnh ủy Đồng Nai.,1,"[""pol3687801"", ""SERVED_AS"", ""pos15375950_002""]",Normal
